patent_number,topic,topic_label,app_year,country_code
CN120135171A,7,T7,2025,CN
CN120135314A,0,T0,2025,CN
CN120135320A,9,T9,2025,CN
CN120141561A,-1,Noise,2025,CN
CN120143813A,-1,Noise,2019,CN
CN120147648A,-1,Noise,2025,CN
CN120147923A,-1,Noise,2025,CN
CN120148112A,-1,Noise,2025,CN
IN202527019432A,-1,Noise,2025,IN
IN202541052053A,7,T7,2025,IN
IN202541055093A,28,T28,2025,IN
US20250186288A1,-1,Noise,2023,US
US20250187192A1,75,T75,2023,US
US20250187212A1,-1,Noise,2022,US
WO2025119448A1,-1,Noise,2023,Other
CA3238705A1,-1,Noise,2024,Other
CN114371713B,-1,Noise,2022,CN
CN115706854B,-1,Noise,2021,CN
CN119397712B,-1,Noise,2024,CN
CN119550365B,-1,Noise,2025,CN
CN120113655A,24,T24,2025,CN
CN120116222A,17,T17,2025,CN
CN120116229A,60,T60,2025,CN
CN120125755A,15,T15,2025,CN
CN222958663U,13,T13,2024,CN
CN222959942U,9,T9,2024,CN
CN222959943U,9,T9,2024,CN
CN222964679U,0,T0,2024,CN
CN116092325B,-1,Noise,2023,CN
CN119354703B,20,T20,2024,CN
CN119469168B,33,T33,2025,CN
CN120095781A,4,T4,2025,CN
CN120095860A,4,T4,2025,CN
CN120095879A,-1,Noise,2025,CN
CN120095888A,16,T16,2025,CN
CN120096712A,-1,Noise,2025,CN
CN120103759A,-1,Noise,2025,CN
CN120103836A,-1,Noise,2025,CN
CN120103844A,27,T27,2025,CN
CN120108106A,46,T46,2025,CN
CN120108108A,-1,Noise,2025,CN
CN120111085A,44,T44,2025,CN
CN222945598U,13,T13,2024,CN
CN116985113B,45,T45,2022,CN
CN119658660B,12,T12,2025,CN
CN119666300B,16,T16,2025,CN
CN119820584B,10,T10,2025,CN
CN120078630A,3,T3,2025,CN
CN120080326A,17,T17,2025,CN
CN120080331A,1,T1,2025,CN
CN120080929A,12,T12,2025,CN
CN120080930A,67,T67,2025,CN
CN120088258A,35,T35,2025,CN
CN222932535U,16,T16,2024,CN
US12320400B2,-1,Noise,2024,US
US12321174B2,45,T45,2022,US
CN118915773B,27,T27,2024,CN
CN119458415B,17,T17,2025,CN
CN120056065A,71,T71,2025,CN
CN120056116A,-1,Noise,2025,CN
CN120056123A,5,T5,2025,CN
CN120056136A,1,T1,2025,CN
CN120060518A,-1,Noise,2025,CN
CN120063317A,15,T15,2025,CN
CN120065751A,57,T57,2025,CN
CN120066054A,6,T6,2025,CN
CN120066104A,3,T3,2025,CN
CN120067092A,17,T17,2025,CN
IN202517045562A,49,T49,2025,IN
IN202517045566A,-1,Noise,2025,IN
IN202521045919A,2,T2,2025,IN
IN202541044109A,-1,Noise,2025,IN
IN202541045275A,41,T41,2025,IN
IN202541046255A,21,T21,2025,IN
JP2025516431A,44,T44,2023,JP
CN111301548B,0,T0,2020,CN
CN115877861B,6,T6,2022,CN
CN115892283B,37,T37,2022,CN
CN119428908B,9,T9,2025,CN
CN119459928B,9,T9,2025,CN
CN119459930B,-1,Noise,2025,CN
CN119748486B,36,T36,2025,CN
CN120036246A,61,T61,2025,CN
CN120038737A,10,T10,2024,CN
CN120038753A,1,T1,2025,CN
CN120038783A,-1,Noise,2025,CN
CN120039279A,7,T7,2025,CN
CN120039325A,0,T0,2024,CN
CN120042383A,-1,Noise,2025,CN
CN120044977A,3,T3,2025,CN
CN120047897A,-1,Noise,2025,CN
CN120047929A,-1,Noise,2024,CN
CN120048259A,2,T2,2025,CN
CN120051748A,-1,Noise,2023,CN
CN222900182U,11,T11,2024,CN
CN222904053U,-1,Noise,2024,CN
US12315301B2,-1,Noise,2024,US
CN119150911B,2,T2,2024,CN
CN119260744B,5,T5,2024,CN
CN119480143B,8,T8,2025,CN
CN120023822A,-1,Noise,2025,CN
CN120024424A,9,T9,2025,CN
CN120024533A,54,T54,2024,CN
CN120027172A,12,T12,2025,CN
CN120029227A,47,T47,2025,CN
IN202311074644A,21,T21,2023,IN
IN202521036197A,42,T42,2025,IN
KR1020250071970A,8,T8,2023,KR
US20250162147A1,-1,Noise,2023,US
WO2025102440A1,15,T15,2023,Other
WO2025102514A1,45,T45,2024,Other
WO2025103388A1,20,T20,2024,Other
WO2025105503A1,-1,Noise,2024,Other
CN113478506B,-1,Noise,2021,CN
CN115167425B,33,T33,2022,CN
CN119478439B,56,T56,2024,CN
CN119749742B,-1,Noise,2025,CN
CN120002619A,-1,Noise,2025,CN
CN120002637A,-1,Noise,2025,CN
CN120002661A,5,T5,2025,CN
CN120002662A,1,T1,2025,CN
CN120002686A,12,T12,2025,CN
CN120002696A,4,T4,2025,CN
CN120003611A,19,T19,2025,CN
CN120003614A,9,T9,2025,CN
CN120008587A,35,T35,2025,CN
CN120014537A,-1,Noise,2024,CN
CN120014925A,48,T48,2025,CN
CN120015062A,2,T2,2025,CN
CN120018935A,49,T49,2023,CN
IN202511040243A,28,T28,2025,IN
HK40117565A,-1,Noise,2025,Other
US20250153361A1,-1,Noise,2024,US
CN114708529B,41,T41,2022,CN
CN115112404B,-1,Noise,2022,CN
CN115755594B,3,T3,2022,CN
CN119973996A,-1,Noise,2025,CN
CN119974029A,17,T17,2025,CN
CN119974054A,12,T12,2025,CN
CN119974066A,12,T12,2025,CN
CN119975595A,13,T13,2025,CN
CN119975596A,9,T9,2025,CN
CN119975598A,0,T0,2025,CN
CN119975603A,9,T9,2025,CN
CN119975637A,2,T2,2025,CN
CN119986855A,-1,Noise,2024,CN
CN119987371A,38,T38,2025,CN
CN119987548A,-1,Noise,2025,CN
CN119996834A,26,T26,2025,CN
CN222857136U,36,T36,2024,CN
CN222859606U,9,T9,2024,CN
CN111360857B,4,T4,2020,CN
CN118990480B,35,T35,2024,CN
CN119200617B,30,T30,2024,CN
CN119952687A,-1,Noise,2023,CN
CN119952715A,-1,Noise,2025,CN
CN119952718A,-1,Noise,2025,CN
CN119952732A,32,T32,2025,CN
CN119952744A,10,T10,2025,CN
CN119956966A,10,T10,2025,CN
CN119958572A,21,T21,2025,CN
CN119960311A,3,T3,2025,CN
CN119960461A,40,T40,2025,CN
CN119961623A,2,T2,2025,CN
CN119967160A,-1,Noise,2025,CN
US20250149052A1,42,T42,2023,US
CN119924090A,10,T10,2025,CN
CN119927945A,71,T71,2025,CN
CN119927950A,4,T4,2025,CN
CN119929015A,-1,Noise,2025,CN
CN119929016A,-1,Noise,2025,CN
CN119929202A,54,T54,2024,CN
CN119937611A,3,T3,2025,CN
CN119942901A,18,T18,2025,CN
US12290923B2,0,T0,2022,US
US12293825B2,8,T8,2022,US
CN119495288B,2,T2,2025,CN
CN119635672B,-1,Noise,2025,CN
CN119910686A,-1,Noise,2025,CN
CN119911343A,0,T0,2025,CN
CN119912025A,-1,Noise,2025,CN
CN119916428A,30,T30,2025,CN
CN119917951A,21,T21,2024,CN
CN119919149A,42,T42,2025,CN
CN119923237A,-1,Noise,2023,CN
CN222824923U,14,T14,2024,CN
IN202541033187A,30,T30,2025,IN
IN202541033426A,28,T28,2025,IN
IN202541033513A,44,T44,2025,IN
US20250135655A1,73,T73,2024,US
EP4544367A1,-1,Noise,2023,Other
CN111828549B,0,T0,2019,CN
CN119635724B,16,T16,2025,CN
CN119896245A,-1,Noise,2025,CN
CN119902551A,3,T3,2025,CN
CN119903407A,3,T3,2025,CN
US12286176B2,-1,Noise,2023,US
US12288617B2,8,T8,2021,US
CN113989850B,41,T41,2021,CN
CN115373269B,3,T3,2022,CN
CN118672272B,3,T3,2024,CN
CN119871338A,13,T13,2025,CN
CN119871379A,74,T74,2024,CN
CN119871408A,-1,Noise,2025,CN
CN119871448A,10,T10,2025,CN
CN119871477A,-1,Noise,2025,CN
CN119872727A,-1,Noise,2025,CN
CN119880205A,20,T20,2025,CN
CN119882406A,6,T6,2025,CN
CN119882578A,44,T44,2025,CN
CN119885863A,5,T5,2024,CN
CN119886495A,7,T7,2025,CN
CN119889147A,18,T18,2025,CN
CN222792074U,13,T13,2024,CN
CN222794407U,-1,Noise,2024,CN
IN202511034005A,2,T2,2025,IN
IN202541033481A,28,T28,2025,IN
US20250128412A1,22,T22,2024,US
EP3783781B1,-1,Noise,2015,Other
CN111521540B,59,T59,2020,CN
CN115431254B,-1,Noise,2017,CN
CN117533318B,7,T7,2023,CN
PE20251146Z,8,T8,2024,Other
CN116832416B,-1,Noise,2023,CN
CN119554524B,-1,Noise,2025,CN
CN119839888A,10,T10,2025,CN
CN119839890A,4,T4,2025,CN
CN119839906A,40,T40,2024,CN
CN119840749A,0,T0,2025,CN
CN119845283A,27,T27,2025,CN
CN119847023A,1,T1,2024,CN
CN119849301A,6,T6,2024,CN
CN119850739A,35,T35,2025,CN
CN119851306A,41,T41,2024,CN
CN119852048A,66,T66,2025,CN
CN222768473U,-1,Noise,2024,CN
CN222769497U,52,T52,2024,CN
CN222769525U,11,T11,2024,CN
IN202541031164A,29,T29,2025,IN
KR1020250051842A,65,T65,2023,KR
US20250121502A1,4,T4,2024,US
WO2025077994A1,57,T57,2023,Other
KR102794817B1,-1,Noise,2023,KR
CN119197493B,35,T35,2024,CN
CN119820584A,10,T10,2025,CN
CN119820602A,17,T17,2025,CN
CN119820621A,-1,Noise,2025,CN
CN119821068A,1,T1,2025,CN
CN119821441A,7,T7,2025,CN
CN119821540A,9,T9,2024,CN
CN119821543A,0,T0,2025,CN
CN119828546A,52,T52,2024,CN
CN222756689U,9,T9,2024,CN
CN222757697U,-1,Noise,2024,CN
CN119791151A,-1,Noise,2025,CN
CN119792931A,32,T32,2024,CN
CN119795163A,5,T5,2024,CN
CN119795167A,67,T67,2024,CN
CN119795182A,5,T5,2025,CN
CN119795249A,0,T0,2025,CN
CN119796372A,0,T0,2025,CN
CN119806027A,-1,Noise,2025,CN
CN222741438U,0,T0,2024,CN
CN222741455U,0,T0,2024,CN
IN202541026804A,8,T8,2025,IN
JP2025060410A,-1,Noise,2024,JP
CN118721215B,10,T10,2024,CN
CN119360308B,7,T7,2024,CN
CN119770042A,24,T24,2025,CN
CN119770180A,-1,Noise,2024,CN
CN119772874A,28,T28,2024,CN
CN119772940A,4,T4,2025,CN
CN119772944A,-1,Noise,2025,CN
CN119773890A,30,T30,2024,CN
CN119773891A,30,T30,2024,CN
CN119782142A,11,T11,2024,CN
CN222726760U,16,T16,2024,CN
JP2025053298A,2,T2,2023,JP
CN110507972B,-1,Noise,2019,CN
CN114582026B,50,T50,2022,CN
CN118968559B,-1,Noise,2024,CN
CN119746319A,-1,Noise,2024,CN
CN119748429A,32,T32,2024,CN
CN119748486A,36,T36,2025,CN
CN119748499A,-1,Noise,2024,CN
CN119749741A,0,T0,2025,CN
CN119749742A,-1,Noise,2025,CN
CN119758719A,6,T6,2024,CN
CN119761921A,1,T1,2025,CN
CN119762524A,50,T50,2024,CN
CN119762680A,-1,Noise,2025,CN
CN222712190U,13,T13,2024,CN
IN202531022107A,21,T21,2025,IN
US20250108511A1,-1,Noise,2023,US
WO2025072962A1,-1,Noise,2024,Other
EP4530802A1,-1,Noise,2024,Other
JP2025044307A,25,T25,2023,JP
CN110420030B,8,T8,2019,CN
CN119734250A,-1,Noise,2024,CN
CN119734255A,1,T1,2024,CN
CN119734264A,-1,Noise,2024,CN
CN119734772A,37,T37,2025,CN
CN222697220U,13,T13,2024,CN
US12263582B2,-1,Noise,2019,US
US12263591B1,-1,Noise,2024,US
US12263899B2,0,T0,2021,US
CN118849052B,-1,Noise,2024,CN
CN119501953B,-1,Noise,2025,CN
CN119704166A,19,T19,2025,CN
CN119704205A,-1,Noise,2025,CN
CN119705669A,0,T0,2025,CN
CN119706723A,-1,Noise,2024,CN
CN119717618A,47,T47,2024,CN
CN119731609A,-1,Noise,2023,CN
IN202531014686A,8,T8,2025,IN
US20250106455A1,53,T53,2022,US
CN113294479B,-1,Noise,2021,CN
CN115285136B,7,T7,2022,CN
CN115657696B,6,T6,2022,CN
CN116079727B,-1,Noise,2023,CN
CN119453091B,61,T61,2025,CN
CN119682872A,0,T0,2024,CN
CN119682878A,9,T9,2025,CN
CN119690117A,-1,Noise,2024,CN
CN119690122A,3,T3,2024,CN
JP7650528B1,25,T25,2023,JP
US12258082B2,0,T0,2021,US
CN114492000B,-1,Noise,2022,CN
CN116449711B,3,T3,2023,CN
CN119115984B,9,T9,2024,CN
CN119658660A,12,T12,2025,CN
CN119659793A,-1,Noise,2024,CN
CN119659801A,9,T9,2024,CN
CN119659803A,9,T9,2024,CN
CN119666300A,16,T16,2025,CN
CN119668267A,33,T33,2024,CN
CN119672114A,35,T35,2024,CN
CN119673647A,66,T66,2024,CN
CN222644641U,-1,Noise,2024,CN
CN222649923U,18,T18,2024,CN
IN202441090993A,8,T8,2024,IN
IN202541016187A,8,T8,2025,IN
IN202541016236A,21,T21,2025,IN
WO2025059544A1,22,T22,2024,Other
CN115649320B,0,T0,2022,CN
CN118444565B,3,T3,2024,CN
CN119635621A,1,T1,2024,CN
CN119635672A,-1,Noise,2025,CN
CN119635720A,0,T0,2025,CN
CN119635724A,16,T16,2025,CN
CN119636944A,0,T0,2024,CN
CN119636945A,0,T0,2024,CN
CN119636948A,-1,Noise,2024,CN
CN119641177A,46,T46,2024,CN
CN119644704A,6,T6,2024,CN
CN119644827A,44,T44,2024,CN
CN119645028A,3,T3,2024,CN
CN119647082A,16,T16,2024,CN
CN222627833U,1,T1,2024,CN
CN222636712U,31,T31,2024,CN
JP2025036942A,1,T1,2023,JP
CN110962118B,-1,Noise,2018,CN
CN115610548B,0,T0,2022,CN
CN119188792B,1,T1,2024,CN
CN119260745B,1,T1,2024,CN
CN119399603B,41,T41,2025,CN
CN119605484A,39,T39,2025,CN
CN119610085A,32,T32,2024,CN
CN119610090A,17,T17,2024,CN
CN119610104A,-1,Noise,2024,CN
CN119610112A,-1,Noise,2024,CN
CN119610127A,-1,Noise,2025,CN
CN119610200A,9,T9,2024,CN
CN119610206A,-1,Noise,2025,CN
CN119611572A,0,T0,2025,CN
CN119628313A,-1,Noise,2024,CN
CN222609626U,-1,Noise,2024,CN
IN202541018781A,-1,Noise,2025,IN
CN115202378B,1,T1,2022,CN
CN118414977B,39,T39,2024,CN
CN119589639A,36,T36,2024,CN
CN119589675A,10,T10,2024,CN
CN119589694A,5,T5,2024,CN
CN119596750A,-1,Noise,2024,CN
CN119600525A,51,T51,2024,CN
CN119601011A,2,T2,2025,CN
CN222591641U,0,T0,2024,CN
KR1020250034329A,-1,Noise,2025,KR
CN112460085B,0,T0,2020,CN
CN114721267B,-1,Noise,2022,CN
CN115771163B,64,T64,2022,CN
CN119567300A,10,T10,2024,CN
CN119568308A,-1,Noise,2024,CN
CN119575806A,1,T1,2024,CN
CN119580575A,-1,Noise,2024,CN
CN119582654A,73,T73,2024,CN
CN222572423U,0,T0,2024,CN
US20250073907A1,21,T21,2024,US
EP4517466A1,45,T45,2022,Other
CN113675824B,73,T73,2021,CN
CN114723807B,74,T74,2021,CN
CN118801735B,73,T73,2024,CN
CN118982678B,35,T35,2024,CN
CN119058812B,7,T7,2024,CN
CN119154530B,64,T64,2024,CN
CN119223608B,16,T16,2024,CN
CN119246127B,16,T16,2024,CN
CN119328772B,3,T3,2024,CN
CN119550314A,13,T13,2024,CN
CN119550364A,-1,Noise,2025,CN
CN119550365A,-1,Noise,2025,CN
CN119551095A,-1,Noise,2024,CN
CN119556723A,-1,Noise,2024,CN
CN119559269A,-1,Noise,2024,CN
CN119559665A,-1,Noise,2024,CN
CN222553575U,9,T9,2024,CN
CN222553602U,-1,Noise,2024,CN
US12240103B2,-1,Noise,2020,US
CN118415626B,-1,Noise,2024,CN
CN118953121B,7,T7,2024,CN
CN119526472A,-1,Noise,2024,CN
CN119536017A,10,T10,2024,CN
CN222545826U,14,T14,2024,CN
IN202541013851A,0,T0,2025,IN
WO2025042795A1,4,T4,2024,Other
WO2025042802A1,30,T30,2024,Other
WO2025042837A1,-1,Noise,2024,Other
CN119501927A,6,T6,2024,CN
CN119501953A,-1,Noise,2025,CN
CN119501971A,-1,Noise,2024,CN
CN119503044A,0,T0,2024,CN
CN119512111A,6,T6,2024,CN
CN119517355A,48,T48,2024,CN
CN119495288A,2,T2,2025,CN
CN222514782U,31,T31,2024,CN
IN202541011640A,-1,Noise,2025,IN
KR102770980B1,16,T16,2023,KR
US20250058473A1,-1,Noise,2022,US
US20250058842A1,-1,Noise,2024,US
US20250060729A1,22,T22,2023,US
EP4144487B1,74,T74,2021,Other
EP4144487C0,74,T74,2021,Other
CN118990555B,5,T5,2024,CN
CN119002232B,5,T5,2024,CN
CN119036471B,-1,Noise,2024,CN
CN119036473B,10,T10,2024,CN
CN119453091A,61,T61,2025,CN
CN119458361A,1,T1,2024,CN
CN119458364A,-1,Noise,2024,CN
CN119458415A,17,T17,2025,CN
CN119459919A,1,T1,2024,CN
CN119459922A,37,T37,2024,CN
CN119459927A,9,T9,2025,CN
CN119459928A,9,T9,2025,CN
CN119459930A,-1,Noise,2025,CN
CN119459931A,9,T9,2025,CN
CN119469168A,33,T33,2025,CN
CN119472340A,10,T10,2024,CN
CN119472641A,30,T30,2024,CN
CN119472771A,30,T30,2025,CN
CN119475628A,-1,Noise,2024,CN
CN119478439A,56,T56,2024,CN
CN119479114A,43,T43,2024,CN
CN119480143A,8,T8,2025,CN
CN119484600A,-1,Noise,2024,CN
CN119484770A,2,T2,2024,CN
CN222496494U,9,T9,2024,CN
CN115488893B,-1,Noise,2022,CN
CN115616898B,1,T1,2022,CN
CN119427421A,-1,Noise,2024,CN
CN119428903A,-1,Noise,2024,CN
CN119428907A,-1,Noise,2024,CN
CN119428908A,-1,Noise,2025,CN
CN119439737A,1,T1,2024,CN
CN119440025A,-1,Noise,2024,CN
CN119440077A,3,T3,2024,CN
CN119441810A,7,T7,2024,CN
CN119442878A,7,T7,2024,CN
CN119445951A,59,T59,2024,CN
CN222475815U,-1,Noise,2024,CN
JP2025021813A,25,T25,2023,JP
CN114993330B,27,T27,2022,CN
CN119407746A,1,T1,2024,CN
CN119407787A,1,T1,2024,CN
CN119417872A,-1,Noise,2024,CN
CN119418385A,2,T2,2024,CN
CN222447554U,0,T0,2023,CN
CN222452392U,0,T0,2024,CN
TWM666566U,64,T64,2024,Other
CN111113435B,6,T6,2020,CN
CN114056452B,0,T0,2021,CN
CN119388393A,-1,Noise,2024,CN
CN119388396A,13,T13,2024,CN
CN119388399A,4,T4,2024,CN
CN119388468A,-1,Noise,2024,CN
CN119388476A,13,T13,2024,CN
CN119396197A,6,T6,2024,CN
CN119397712A,-1,Noise,2024,CN
CN119399603A,41,T41,2025,CN
IN202421097772A,28,T28,2024,IN
VN10042832000B,68,T68,2022,Other
IN202417069065A,-1,Noise,2024,IN
IN202511004346A,2,T2,2025,IN
KR1020250012990A,-1,Noise,2023,KR
EP4496543A1,-1,Noise,2023,Other
CN119065397B,1,T1,2024,CN
CN119369370A,4,T4,2024,CN
CN119369449A,-1,Noise,2024,CN
CN119376424A,1,T1,2024,CN
CN119380259A,51,T51,2024,CN
CN119380414A,2,T2,2024,CN
CN222405750U,13,T13,2024,CN
CN222414186U,18,T18,2024,CN
CN119347754A,6,T6,2024,CN
CN119348735A,0,T0,2024,CN
CN119354216A,6,T6,2024,CN
CN119354703A,20,T20,2024,CN
CN119356318A,5,T5,2024,CN
CN119356561A,-1,Noise,2023,CN
CN119359537A,26,T26,2024,CN
CN119360308A,7,T7,2024,CN
WO2025015799A1,40,T40,2023,Other
WO2025016036A1,40,T40,2024,Other
WO2025019837A1,-1,Noise,2024,Other
CN118721241B,-1,Noise,2024,CN
CN118753401B,-1,Noise,2024,CN
CN118868693B,1,T1,2024,CN
CN119328750A,52,T52,2024,CN
CN119328772A,3,T3,2024,CN
CN119336059A,33,T33,2024,CN
CN119338153A,10,T10,2024,CN
CN119338981A,35,T35,2024,CN
CN119342308A,50,T50,2024,CN
TR2024019076A2,60,T60,2024,Other
TR2025000281A2,68,T68,2025,Other
CN119319573A,36,T36,2024,CN
CN119322514A,40,T40,2023,CN
IN202421052346A,57,T57,2024,IN
IN202441103637A,2,T2,2024,IN
WO2025011165A1,-1,Noise,2024,Other
JP2025004418A,-1,Noise,2023,JP
CN114690788B,6,T6,2020,CN
CN119305650A,9,T9,2024,CN
CN119309582A,33,T33,2024,CN
CN119314073A,41,T41,2023,CN
CN119315673A,64,T64,2024,CN
US12200404B2,-1,Noise,2022,US
TWI869727B,-1,Noise,2022,Other
CN114663754B,15,T15,2022,CN
CN118682776B,2,T2,2024,CN
CN118876109B,12,T12,2024,CN
CN119065253B,3,T3,2024,CN
CN119283017A,1,T1,2024,CN
CN119283031A,1,T1,2024,CN
CN119283058A,13,T13,2024,CN
CN119283060A,72,T72,2024,CN
CN119283081A,-1,Noise,2024,CN
CN119284001A,2,T2,2024,CN
CN119284002A,19,T19,2024,CN
CN119290333A,-1,Noise,2024,CN
CN119297485A,73,T73,2024,CN
CN119299826A,-1,Noise,2024,CN
IN202411104833A,-1,Noise,2024,IN
IN202441101892A,21,T21,2024,IN
KR1020250005767A,67,T67,2023,KR
CN114700956B,-1,Noise,2022,CN
CN115061370B,3,T3,2022,CN
CN119085662B,-1,Noise,2024,CN
CN119260696A,1,T1,2024,CN
CN119260728A,5,T5,2024,CN
CN119260744A,5,T5,2024,CN
CN119260745A,1,T1,2024,CN
CN119262243A,-1,Noise,2024,CN
CN222308872U,4,T4,2024,CN
CN119037580B,-1,Noise,2024,CN
CN119238533A,5,T5,2024,CN
CN119238567A,2,T2,2024,CN
CN119238572A,1,T1,2024,CN
CN119238600A,13,T13,2024,CN
CN119238612A,17,T17,2024,CN
CN119246127A,16,T16,2024,CN
CN119247375A,-1,Noise,2024,CN
IN202431103459A,15,T15,2024,IN
IN202441078754A,52,T52,2024,IN
US20250004480A1,-1,Noise,2024,US
US20250005450A1,21,T21,2021,US
WO2025005980A1,22,T22,2023,Other
EP4483351A1,-1,Noise,2023,Other
TWM665243U,-1,Noise,2024,Other
CN119220718A,-1,Noise,2024,CN
CN119223608A,16,T16,2024,CN
CN119225418A,6,T6,2024,CN
CN119229385A,51,T51,2024,CN
CN222270370U,13,T13,2024,CN
US12179363B2,-1,Noise,2021,US
CN118172798B,17,T17,2024,CN
CN118897455B,3,T3,2024,CN
CN119188690A,2,T2,2024,CN
CN119188792A,1,T1,2024,CN
CN119193893A,-1,Noise,2024,CN
CN119197291A,36,T36,2024,CN
CN119197493A,35,T35,2024,CN
CN119200606A,1,T1,2024,CN
CN119200617A,30,T30,2024,CN
CN119200658A,6,T6,2024,CN
CN119206792A,23,T23,2024,CN
CN119206864A,23,T23,2024,CN
US20240424673A1,69,T69,2024,US
US20240428202A1,-1,Noise,2023,US
CN110450193B,0,T0,2019,CN
CN118700180B,9,T9,2024,CN
CN115291621B,54,T54,2022,CN
CN115294546B,7,T7,2022,CN
CN119159594A,-1,Noise,2024,CN
CN119159596A,-1,Noise,2024,CN
CN119159602A,-1,Noise,2024,CN
CN119160301A,0,T0,2023,CN
CN119169783A,46,T46,2024,CN
CN119170398A,66,T66,2024,CN
IN202427085973A,-1,Noise,2024,IN
IN202441098093A,8,T8,2024,IN
IN202441098617A,28,T28,2024,IN
DE102024116537A1,55,T55,2024,DE
US20240416509A1,55,T55,2023,US
EP3785867B1,-1,Noise,2019,Other
EP3810376B1,-1,Noise,2020,Other
EP4476673A1,8,T8,2023,Other
CN118636158B,-1,Noise,2024,CN
CN118636159B,10,T10,2024,CN
CN118636160B,10,T10,2024,CN
CN118682792B,9,T9,2024,CN
CN118682798B,4,T4,2024,CN
CN118682800B,4,T4,2024,CN
CN118700181B,-1,Noise,2024,CN
CN118700182B,-1,Noise,2024,CN
CN118700183B,9,T9,2024,CN
CN118700186B,-1,Noise,2024,CN
CN118700187B,13,T13,2024,CN
CN118700209B,9,T9,2024,CN
CN118721242B,-1,Noise,2024,CN
CN118848993B,60,T60,2024,CN
CN119142434A,0,T0,2024,CN
CN119150911A,2,T2,2024,CN
CN119152641A,53,T53,2024,CN
CN119154530A,64,T64,2024,CN
CN222179682U,0,T0,2024,CN
CN119115940A,5,T5,2024,CN
CN119115952A,1,T1,2024,CN
CN119115981A,-1,Noise,2024,CN
CN119115984A,9,T9,2024,CN
CN119126815A,33,T33,2024,CN
CN119131841A,51,T51,2024,CN
KR1020240173617A,0,T0,2024,KR
JP2024171270A,1,T1,2023,JP
CN117901143B,10,T10,2024,CN
CN118567225B,6,T6,2024,CN
CN119097892A,47,T47,2024,CN
CN119098958A,40,T40,2024,CN
CN119098959A,-1,Noise,2024,CN
CN119099752A,0,T0,2024,CN
CN119106513A,3,T3,2024,CN
CN119106700A,1,T1,2024,CN
KR1020240172095A,-1,Noise,2024,KR
CN118544362B,28,T28,2024,CN
CN118636196B,-1,Noise,2024,CN
CN119074495A,24,T24,2024,CN
CN119077798A,10,T10,2024,CN
CN119078986A,1,T1,2024,CN
CN119078989A,9,T9,2024,CN
CN119085662A,-1,Noise,2024,CN
CN119088013A,3,T3,2024,CN
CN119088030A,27,T27,2024,CN
IN202431094479A,65,T65,2024,IN
US20240399582A1,-1,Noise,2024,US
US20240402815A1,-1,Noise,2024,US
EP4469243A1,-1,Noise,2022,Other
US12159453B2,56,T56,2022,US
US12159486B1,17,T17,2024,US
CN110723232B,0,T0,2019,CN
CN119058812A,7,T7,2024,CN
CN118584820B,6,T6,2024,CN
CN118809634B,5,T5,2024,CN
CN119065240A,6,T6,2024,CN
CN119065253A,3,T3,2024,CN
CN119065397A,1,T1,2024,CN
CN222096107U,-1,Noise,2024,CN
CN222096115U,-1,Noise,2024,CN
CN222096151U,13,T13,2024,CN
TH2401004365A,0,T0,2024,Other
CN119036471A,-1,Noise,2024,CN
CN119036473A,10,T10,2024,CN
CN119036483A,7,T7,2024,CN
CN119037580A,72,T72,2024,CN
CN119037589A,9,T9,2024,CN
CN119049122A,-1,Noise,2024,CN
CN119049132A,-1,Noise,2024,CN
EP3665675B1,8,T8,2018,Other
EP4059817B1,0,T0,2021,Other
CN118782273B,8,T8,2024,CN
CN119024875A,40,T40,2023,CN
CN119027499A,-1,Noise,2024,CN
CN119027878A,30,T30,2024,CN
JP2024543978A,45,T45,2023,JP
US12151893B2,42,T42,2023,US
KR1020240166512A,-1,Noise,2022,KR
KR102733333B1,3,T3,2022,KR
CN115256391B,1,T1,2022,CN
CN115256468B,1,T1,2022,CN
CN117143725B,24,T24,2023,CN
CN117572773B,3,T3,2023,CN
CN118123859B,1,T1,2024,CN
CN118990480A,35,T35,2024,CN
CN118990555A,5,T5,2024,CN
CN118990600A,12,T12,2024,CN
CN118990607A,13,T13,2024,CN
CN118991966A,9,T9,2024,CN
CN119002232A,5,T5,2024,CN
CN119002269A,-1,Noise,2024,CN
CN119006517A,15,T15,2024,CN
IN202441088814A,21,T21,2024,IN
KR1020240165392A,8,T8,2023,KR
CN116215692B,0,T0,2023,CN
CN118634463B,60,T60,2024,CN
CN118700179B,9,T9,2024,CN
CN118981551A,41,T41,2024,CN
CN118982678A,35,T35,2024,CN
CN118982847A,-1,Noise,2024,CN
CN222021623U,2,T2,2024,CN
CN112389571B,0,T0,2019,CN
CN118947757A,-1,Noise,2024,CN
CN118952165A,2,T2,2024,CN
CN118952267A,4,T4,2024,CN
CN118953121A,7,T7,2024,CN
CN118960734A,33,T33,2024,CN
CN118961105A,30,T30,2024,CN
CN118963111A,6,T6,2024,CN
CN118967891A,68,T68,2024,CN
CN118968559A,50,T50,2024,CN
CN118973768A,-1,Noise,2022,CN
IN202411084388A,2,T2,2024,IN
US20240375682A1,7,T7,2022,US
CN115816456B,10,T10,2022,CN
CN118927264A,29,T29,2023,CN
CN118927306A,47,T47,2024,CN
CN118928583A,0,T0,2024,CN
CN118928586A,37,T37,2024,CN
CN118928594A,0,T0,2024,CN
