trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,exec_order
T2257,C4,0.3,100.0,0.0,2007,True,False,False,1273
T2258,C4,0.3,100.0,0.0,2008,True,False,False,2183
T2259,C4,0.3,100.0,0.0,2009,True,False,False,794
T2260,C4,0.3,100.0,0.0,2010,True,False,False,1435
T2261,C4,0.3,100.0,0.0,2011,True,False,False,1367
T2262,C4,0.3,100.0,0.0,2012,True,False,False,3239
T2263,C4,0.3,100.0,0.0,2013,True,False,False,429
T2264,C4,0.3,100.0,0.0,2014,True,False,False,2220
T2265,C4,0.3,100.0,0.0,2015,True,False,False,46
T2266,C4,0.3,100.0,0.0,2016,True,False,False,202
T2267,C4,0.3,100.0,0.0,2017,True,False,False,3282
T2268,C4,0.3,100.0,0.0,2018,True,False,False,2105
T2269,C4,0.3,100.0,0.0,2019,True,False,False,1496
T2270,C4,0.3,100.0,0.0,2020,True,False,False,1019
T2271,C4,0.3,100.0,0.0,2021,True,False,False,294
T2272,C4,0.3,100.0,0.0,2022,True,False,False,1625
T2273,C4,0.3,100.0,0.0,2023,True,False,False,2257
T2274,C4,0.3,100.0,0.0,2024,True,False,False,341
T2275,C4,0.3,100.0,0.0,2025,True,False,False,242
T2276,C4,0.3,100.0,0.0,2026,True,False,False,507
T2277,C4,0.3,100.0,0.0,2027,True,False,False,1585
T2278,C4,0.3,100.0,0.0,2028,True,False,False,694
T2279,C4,0.3,100.0,0.0,2029,True,False,False,1899
T2280,C4,0.3,100.0,0.0,2030,True,False,False,1502
T2281,C4,0.3,100.0,0.0,2031,True,False,False,1219
T2282,C4,0.3,100.0,0.0,2032,True,False,False,643
T2283,C4,0.3,100.0,0.0,2033,True,False,False,1382
T2284,C4,0.3,100.0,0.0,2034,True,False,False,3027
T2285,C4,0.3,100.0,0.0,2035,True,False,False,1184
T2286,C4,0.3,100.0,0.0,2036,True,False,False,3025
T2287,C4,0.3,100.0,0.0,2037,True,False,False,2069
T2288,C4,0.3,100.0,0.0,2038,True,False,False,2618
T2289,C4,0.3,100.0,0.0,2039,True,False,False,2824
T2290,C4,0.3,100.0,0.0,2040,True,False,False,572
T2291,C4,0.3,100.0,0.0,2041,True,False,False,2918
T2292,C4,0.3,100.0,0.0,2042,True,False,False,187
T2293,C4,0.3,100.0,0.0,2043,True,False,False,1354
T2294,C4,0.3,100.0,0.0,2044,True,False,False,2915
T2295,C4,0.3,100.0,0.0,2045,True,False,False,1908
T2296,C4,0.3,100.0,0.0,2046,True,False,False,2306
T2297,C4,0.3,100.0,0.0,2047,True,False,False,2743
T2298,C4,0.3,100.0,0.0,2048,True,False,False,2563
T2299,C4,0.3,100.0,0.0,2049,True,False,False,1236
T2300,C4,0.3,150.0,0.0,2000,True,False,False,378
T2301,C4,0.3,150.0,0.0,2001,True,False,False,1156
T2302,C4,0.3,150.0,0.0,2002,True,False,False,3084
T2303,C4,0.3,150.0,0.0,2003,True,False,False,905
T2304,C4,0.3,150.0,0.0,2004,True,False,False,2671
T2305,C4,0.3,150.0,0.0,2005,True,False,False,1336
T2306,C4,0.3,150.0,0.0,2006,True,False,False,549
T2307,C4,0.3,150.0,0.0,2007,True,False,False,591
T2308,C4,0.3,150.0,0.0,2008,True,False,False,3272
T2309,C4,0.3,150.0,0.0,2009,True,False,False,1307
T2310,C4,0.3,150.0,0.0,2010,True,False,False,2564
T2311,C4,0.3,150.0,0.0,2011,True,False,False,282
T2312,C4,0.3,150.0,0.0,2012,True,False,False,2810
T2313,C4,0.3,150.0,0.0,2013,True,False,False,368
T2314,C4,0.3,150.0,0.0,2014,True,False,False,3105
T2315,C4,0.3,150.0,0.0,2015,True,False,False,996
T2316,C4,0.3,150.0,0.0,2016,True,False,False,1498
T2317,C4,0.3,150.0,0.0,2017,True,False,False,1129
T2318,C4,0.3,150.0,0.0,2018,True,False,False,1692
T2319,C4,0.3,150.0,0.0,2019,True,False,False,714
T2320,C4,0.3,150.0,0.0,2020,True,False,False,100
T2321,C4,0.3,150.0,0.0,2021,True,False,False,1266
T2322,C4,0.3,150.0,0.0,2022,True,False,False,2445
T2323,C4,0.3,150.0,0.0,2023,True,False,False,2931
T2324,C4,0.3,150.0,0.0,2024,True,False,False,918
T2325,C4,0.3,150.0,0.0,2025,True,False,False,2901
T2326,C4,0.3,150.0,0.0,2026,True,False,False,1294
T2327,C4,0.3,150.0,0.0,2027,True,False,False,1065
T2328,C4,0.3,150.0,0.0,2028,True,False,False,1523
T2329,C4,0.3,150.0,0.0,2029,True,False,False,2141
T2330,C4,0.3,150.0,0.0,2030,True,False,False,2483
T2331,C4,0.3,150.0,0.0,2031,True,False,False,3270
T2332,C4,0.3,150.0,0.0,2032,True,False,False,3192
T2333,C4,0.3,150.0,0.0,2033,True,False,False,1187
T2334,C4,0.3,150.0,0.0,2034,True,False,False,2929
T2335,C4,0.3,150.0,0.0,2035,True,False,False,1952
T2336,C4,0.3,150.0,0.0,2036,True,False,False,2857
T2337,C4,0.3,150.0,0.0,2037,True,False,False,829
T2338,C4,0.3,150.0,0.0,2038,True,False,False,3187
T2339,C4,0.3,150.0,0.0,2039,True,False,False,3283
T2340,C4,0.3,150.0,0.0,2040,True,False,False,1398
T2341,C4,0.3,150.0,0.0,2041,True,False,False,184
T2342,C4,0.3,150.0,0.0,2042,True,False,False,236
T2343,C4,0.3,150.0,0.0,2043,True,False,False,3215
T2344,C4,0.3,150.0,0.0,2044,True,False,False,2516
T2345,C4,0.3,150.0,0.0,2045,True,False,False,2975
T2346,C4,0.3,150.0,0.0,2046,True,False,False,764
T2347,C4,0.3,150.0,0.0,2047,True,False,False,3033
T2348,C4,0.3,150.0,0.0,2048,True,False,False,2261
T2349,C4,0.3,150.0,0.0,2049,True,False,False,408
T2350,C4,0.3,200.0,0.0,2000,True,False,False,582
T2351,C4,0.3,200.0,0.0,2001,True,False,False,5
T2352,C4,0.3,200.0,0.0,2002,True,False,False,608
T2353,C4,0.3,200.0,0.0,2003,True,False,False,838
T2354,C4,0.3,200.0,0.0,2004,True,False,False,1193
T2355,C4,0.3,200.0,0.0,2005,True,False,False,2036
T2356,C4,0.3,200.0,0.0,2006,True,False,False,731
T2357,C4,0.3,200.0,0.0,2007,True,False,False,2348
T2358,C4,0.3,200.0,0.0,2008,True,False,False,1058
T2359,C4,0.3,200.0,0.0,2009,True,False,False,309
T2360,C4,0.3,200.0,0.0,2010,True,False,False,2588
T2361,C4,0.3,200.0,0.0,2011,True,False,False,2556
T2362,C4,0.3,200.0,0.0,2012,True,False,False,585
T2363,C4,0.3,200.0,0.0,2013,True,False,False,3053
T2364,C4,0.3,200.0,0.0,2014,True,False,False,1239
T2365,C4,0.3,200.0,0.0,2015,True,False,False,1393
T2366,C4,0.3,200.0,0.0,2016,True,False,False,2008
T2367,C4,0.3,200.0,0.0,2017,True,False,False,2111
T2368,C4,0.3,200.0,0.0,2018,True,False,False,2532
T2369,C4,0.3,200.0,0.0,2019,True,False,False,1392
T2370,C4,0.3,200.0,0.0,2020,True,False,False,3249
T2371,C4,0.3,200.0,0.0,2021,True,False,False,73
T2372,C4,0.3,200.0,0.0,2022,True,False,False,831
T2373,C4,0.3,200.0,0.0,2023,True,False,False,7
T2374,C4,0.3,200.0,0.0,2024,True,False,False,1465
T2375,C4,0.3,200.0,0.0,2025,True,False,False,932
T2376,C4,0.3,200.0,0.0,2026,True,False,False,323
T2377,C4,0.3,200.0,0.0,2027,True,False,False,679
T2378,C4,0.3,200.0,0.0,2028,True,False,False,1698
T2379,C4,0.3,200.0,0.0,2029,True,False,False,331
T2380,C4,0.3,200.0,0.0,2030,True,False,False,80
T2381,C4,0.3,200.0,0.0,2031,True,False,False,1094
T2382,C4,0.3,200.0,0.0,2032,True,False,False,3048
T2383,C4,0.3,200.0,0.0,2033,True,False,False,1478
T2384,C4,0.3,200.0,0.0,2034,True,False,False,712
T2385,C4,0.3,200.0,0.0,2035,True,False,False,971
T2386,C4,0.3,200.0,0.0,2036,True,False,False,480
T2387,C4,0.3,200.0,0.0,2037,True,False,False,1439
T2388,C4,0.3,200.0,0.0,2038,True,False,False,2986
T2389,C4,0.3,200.0,0.0,2039,True,False,False,1292
T2390,C4,0.3,200.0,0.0,2040,True,False,False,145
T2391,C4,0.3,200.0,0.0,2041,True,False,False,1972
T2392,C4,0.3,200.0,0.0,2042,True,False,False,3274
T2393,C4,0.3,200.0,0.0,2043,True,False,False,1348
T2394,C4,0.3,200.0,0.0,2044,True,False,False,2270
T2395,C4,0.3,200.0,0.0,2045,True,False,False,1333
T2396,C4,0.3,200.0,0.0,2046,True,False,False,2949
T2397,C4,0.3,200.0,0.0,2047,True,False,False,1077
T2398,C4,0.3,200.0,0.0,2048,True,False,False,1153
T2399,C4,0.3,200.0,0.0,2049,True,False,False,2143
T2400,C4,0.45,25.0,0.0,2000,True,False,False,1088
T2401,C4,0.45,25.0,0.0,2001,True,False,False,104
T2402,C4,0.45,25.0,0.0,2002,True,False,False,45
T2403,C4,0.45,25.0,0.0,2003,True,False,False,956
T2404,C4,0.45,25.0,0.0,2004,True,False,False,2991
T2405,C4,0.45,25.0,0.0,2005,True,False,False,2820
T2406,C4,0.45,25.0,0.0,2006,True,False,False,179
T2407,C4,0.45,25.0,0.0,2007,True,False,False,1015
T2408,C4,0.45,25.0,0.0,2008,True,False,False,1013
T2409,C4,0.45,25.0,0.0,2009,True,False,False,1105
T2410,C4,0.45,25.0,0.0,2010,True,False,False,1997
T2411,C4,0.45,25.0,0.0,2011,True,False,False,2921
T2412,C4,0.45,25.0,0.0,2012,True,False,False,961
T2413,C4,0.45,25.0,0.0,2013,True,False,False,1287
T2414,C4,0.45,25.0,0.0,2014,True,False,False,1370
T2415,C4,0.45,25.0,0.0,2015,True,False,False,1234
T2416,C4,0.45,25.0,0.0,2016,True,False,False,1408
T2417,C4,0.45,25.0,0.0,2017,True,False,False,805
T2418,C4,0.45,25.0,0.0,2018,True,False,False,3032
T2419,C4,0.45,25.0,0.0,2019,True,False,False,2054
T2420,C4,0.45,25.0,0.0,2020,True,False,False,2851
T2421,C4,0.45,25.0,0.0,2021,True,False,False,1470
T2422,C4,0.45,25.0,0.0,2022,True,False,False,1889
T2423,C4,0.45,25.0,0.0,2023,True,False,False,2765
T2424,C4,0.45,25.0,0.0,2024,True,False,False,464
T2425,C4,0.45,25.0,0.0,2025,True,False,False,2651
T2426,C4,0.45,25.0,0.0,2026,True,False,False,1912
T2427,C4,0.45,25.0,0.0,2027,True,False,False,1062
T2428,C4,0.45,25.0,0.0,2028,True,False,False,1503
T2429,C4,0.45,25.0,0.0,2029,True,False,False,342
T2430,C4,0.45,25.0,0.0,2030,True,False,False,1818
T2431,C4,0.45,25.0,0.0,2031,True,False,False,1217
T2432,C4,0.45,25.0,0.0,2032,True,False,False,2517
T2433,C4,0.45,25.0,0.0,2033,True,False,False,170
T2434,C4,0.45,25.0,0.0,2034,True,False,False,800
T2435,C4,0.45,25.0,0.0,2035,True,False,False,577
T2436,C4,0.45,25.0,0.0,2036,True,False,False,992
T2437,C4,0.45,25.0,0.0,2037,True,False,False,818
T2438,C4,0.45,25.0,0.0,2038,True,False,False,1823
T2439,C4,0.45,25.0,0.0,2039,True,False,False,111
T2440,C4,0.45,25.0,0.0,2040,True,False,False,687
T2441,C4,0.45,25.0,0.0,2041,True,False,False,767
T2442,C4,0.45,25.0,0.0,2042,True,False,False,263
T2443,C4,0.45,25.0,0.0,2043,True,False,False,3140
T2444,C4,0.45,25.0,0.0,2044,True,False,False,2856
T2445,C4,0.45,25.0,0.0,2045,True,False,False,205
T2446,C4,0.45,25.0,0.0,2046,True,False,False,2280
T2447,C4,0.45,25.0,0.0,2047,True,False,False,2393
T2448,C4,0.45,25.0,0.0,2048,True,False,False,1910
T2449,C4,0.45,25.0,0.0,2049,True,False,False,512
T2450,C4,0.45,50.0,0.0,2000,True,False,False,613
T2451,C4,0.45,50.0,0.0,2001,True,False,False,297
T2452,C4,0.45,50.0,0.0,2002,True,False,False,837
T2453,C4,0.45,50.0,0.0,2003,True,False,False,1781
T2454,C4,0.45,50.0,0.0,2004,True,False,False,2392
T2455,C4,0.45,50.0,0.0,2005,True,False,False,228
T2456,C4,0.45,50.0,0.0,2006,True,False,False,761
T2457,C4,0.45,50.0,0.0,2007,True,False,False,364
T2458,C4,0.45,50.0,0.0,2008,True,False,False,2229
T2459,C4,0.45,50.0,0.0,2009,True,False,False,216
T2460,C4,0.45,50.0,0.0,2010,True,False,False,383
T2461,C4,0.45,50.0,0.0,2011,True,False,False,2454
T2462,C4,0.45,50.0,0.0,2012,True,False,False,1653
T2463,C4,0.45,50.0,0.0,2013,True,False,False,705
T2464,C4,0.45,50.0,0.0,2014,True,False,False,2030
T2465,C4,0.45,50.0,0.0,2015,True,False,False,2679
T2466,C4,0.45,50.0,0.0,2016,True,False,False,2924
T2467,C4,0.45,50.0,0.0,2017,True,False,False,453
T2468,C4,0.45,50.0,0.0,2018,True,False,False,2382
T2469,C4,0.45,50.0,0.0,2019,True,False,False,3116
T2470,C4,0.45,50.0,0.0,2020,True,False,False,2565
T2471,C4,0.45,50.0,0.0,2021,True,False,False,621
T2472,C4,0.45,50.0,0.0,2022,True,False,False,3022
T2473,C4,0.45,50.0,0.0,2023,True,False,False,2950
T2474,C4,0.45,50.0,0.0,2024,True,False,False,1451
T2475,C4,0.45,50.0,0.0,2025,True,False,False,2461
T2476,C4,0.45,50.0,0.0,2026,True,False,False,2274
T2477,C4,0.45,50.0,0.0,2027,True,False,False,1994
T2478,C4,0.45,50.0,0.0,2028,True,False,False,1121
T2479,C4,0.45,50.0,0.0,2029,True,False,False,1332
T2480,C4,0.45,50.0,0.0,2030,True,False,False,224
T2481,C4,0.45,50.0,0.0,2031,True,False,False,2429
T2482,C4,0.45,50.0,0.0,2032,True,False,False,2583
T2483,C4,0.45,50.0,0.0,2033,True,False,False,3167
T2484,C4,0.45,50.0,0.0,2034,True,False,False,2494
T2485,C4,0.45,50.0,0.0,2035,True,False,False,1472
T2486,C4,0.45,50.0,0.0,2036,True,False,False,2874
T2487,C4,0.45,50.0,0.0,2037,True,False,False,1988
T2488,C4,0.45,50.0,0.0,2038,True,False,False,2431
T2489,C4,0.45,50.0,0.0,2039,True,False,False,1835
T2490,C4,0.45,50.0,0.0,2040,True,False,False,3059
T2491,C4,0.45,50.0,0.0,2041,True,False,False,1522
T2492,C4,0.45,50.0,0.0,2042,True,False,False,1492
T2493,C4,0.45,50.0,0.0,2043,True,False,False,776
T2494,C4,0.45,50.0,0.0,2044,True,False,False,144
T2495,C4,0.45,50.0,0.0,2045,True,False,False,2766
T2496,C4,0.45,50.0,0.0,2046,True,False,False,2085
T2497,C4,0.45,50.0,0.0,2047,True,False,False,1381
T2498,C4,0.45,50.0,0.0,2048,True,False,False,2737
T2499,C4,0.45,50.0,0.0,2049,True,False,False,984
T2500,C4,0.45,75.0,0.0,2000,True,False,False,2627
T2501,C4,0.45,75.0,0.0,2001,True,False,False,976
T2502,C4,0.45,75.0,0.0,2002,True,False,False,65
T2503,C4,0.45,75.0,0.0,2003,True,False,False,2267
T2504,C4,0.45,75.0,0.0,2004,True,False,False,2099
T2505,C4,0.45,75.0,0.0,2005,True,False,False,1254
T2506,C4,0.45,75.0,0.0,2006,True,False,False,747
T2507,C4,0.45,75.0,0.0,2007,True,False,False,1471
T2508,C4,0.45,75.0,0.0,2008,True,False,False,3115
T2509,C4,0.45,75.0,0.0,2009,True,False,False,174
T2510,C4,0.45,75.0,0.0,2010,True,False,False,20
T2511,C4,0.45,75.0,0.0,2011,True,False,False,854
T2512,C4,0.45,75.0,0.0,2012,True,False,False,155
T2513,C4,0.45,75.0,0.0,2013,True,False,False,886
T2514,C4,0.45,75.0,0.0,2014,True,False,False,1494
T2515,C4,0.45,75.0,0.0,2015,True,False,False,1507
T2516,C4,0.45,75.0,0.0,2016,True,False,False,877
T2517,C4,0.45,75.0,0.0,2017,True,False,False,1142
T2518,C4,0.45,75.0,0.0,2018,True,False,False,2290
T2519,C4,0.45,75.0,0.0,2019,True,False,False,1413
T2520,C4,0.45,75.0,0.0,2020,True,False,False,547
T2521,C4,0.45,75.0,0.0,2021,True,False,False,2131
T2522,C4,0.45,75.0,0.0,2022,True,False,False,1750
T2523,C4,0.45,75.0,0.0,2023,True,False,False,1917
T2524,C4,0.45,75.0,0.0,2024,True,False,False,2035
T2525,C4,0.45,75.0,0.0,2025,True,False,False,1568
T2526,C4,0.45,75.0,0.0,2026,True,False,False,720
T2527,C4,0.45,75.0,0.0,2027,True,False,False,3212
T2528,C4,0.45,75.0,0.0,2028,True,False,False,990
T2529,C4,0.45,75.0,0.0,2029,True,False,False,1282
T2530,C4,0.45,75.0,0.0,2030,True,False,False,2486
T2531,C4,0.45,75.0,0.0,2031,True,False,False,3071
T2532,C4,0.45,75.0,0.0,2032,True,False,False,3118
T2533,C4,0.45,75.0,0.0,2033,True,False,False,491
T2534,C4,0.45,75.0,0.0,2034,True,False,False,6
T2535,C4,0.45,75.0,0.0,2035,True,False,False,1626
T2536,C4,0.45,75.0,0.0,2036,True,False,False,499
T2537,C4,0.45,75.0,0.0,2037,True,False,False,1809
T2538,C4,0.45,75.0,0.0,2038,True,False,False,2685
T2539,C4,0.45,75.0,0.0,2039,True,False,False,2670
T2540,C4,0.45,75.0,0.0,2040,True,False,False,2926
T2541,C4,0.45,75.0,0.0,2041,True,False,False,2139
T2542,C4,0.45,75.0,0.0,2042,True,False,False,1086
T2543,C4,0.45,75.0,0.0,2043,True,False,False,522
T2544,C4,0.45,75.0,0.0,2044,True,False,False,492
T2545,C4,0.45,75.0,0.0,2045,True,False,False,1456
T2546,C4,0.45,75.0,0.0,2046,True,False,False,466
T2547,C4,0.45,75.0,0.0,2047,True,False,False,423
T2548,C4,0.45,75.0,0.0,2048,True,False,False,382
T2549,C4,0.45,75.0,0.0,2049,True,False,False,2749
T2550,C4,0.45,100.0,0.0,2000,True,False,False,2878
T2551,C4,0.45,100.0,0.0,2001,True,False,False,870
T2552,C4,0.45,100.0,0.0,2002,True,False,False,1529
T2553,C4,0.45,100.0,0.0,2003,True,False,False,2699
T2554,C4,0.45,100.0,0.0,2004,True,False,False,1157
T2555,C4,0.45,100.0,0.0,2005,True,False,False,391
T2556,C4,0.45,100.0,0.0,2006,True,False,False,1034
T2557,C4,0.45,100.0,0.0,2007,True,False,False,1816
T2558,C4,0.45,100.0,0.0,2008,True,False,False,3152
T2559,C4,0.45,100.0,0.0,2009,True,False,False,467
T2560,C4,0.45,100.0,0.0,2010,True,False,False,93
T2561,C4,0.45,100.0,0.0,2011,True,False,False,1748
T2562,C4,0.45,100.0,0.0,2012,True,False,False,1186
T2563,C4,0.45,100.0,0.0,2013,True,False,False,343
T2564,C4,0.45,100.0,0.0,2014,True,False,False,786
T2565,C4,0.45,100.0,0.0,2015,True,False,False,153
T2566,C4,0.45,100.0,0.0,2016,True,False,False,2247
T2567,C4,0.45,100.0,0.0,2017,True,False,False,2518
T2568,C4,0.45,100.0,0.0,2018,True,False,False,2690
T2569,C4,0.45,100.0,0.0,2019,True,False,False,2636
T2570,C4,0.45,100.0,0.0,2020,True,False,False,1547
T2571,C4,0.45,100.0,0.0,2021,True,False,False,2577
T2572,C4,0.45,100.0,0.0,2022,True,False,False,2977
T2573,C4,0.45,100.0,0.0,2023,True,False,False,1360
T2574,C4,0.45,100.0,0.0,2024,True,False,False,1593
T2575,C4,0.45,100.0,0.0,2025,True,False,False,2860
T2576,C4,0.45,100.0,0.0,2026,True,False,False,1726
T2577,C4,0.45,100.0,0.0,2027,True,False,False,1848
T2578,C4,0.45,100.0,0.0,2028,True,False,False,718
T2579,C4,0.45,100.0,0.0,2029,True,False,False,2182
T2580,C4,0.45,100.0,0.0,2030,True,False,False,1965
T2581,C4,0.45,100.0,0.0,2031,True,False,False,1528
T2582,C4,0.45,100.0,0.0,2032,True,False,False,1330
T2583,C4,0.45,100.0,0.0,2033,True,False,False,1631
T2584,C4,0.45,100.0,0.0,2034,True,False,False,1872
T2585,C4,0.45,100.0,0.0,2035,True,False,False,3055
T2586,C4,0.45,100.0,0.0,2036,True,False,False,97
T2587,C4,0.45,100.0,0.0,2037,True,False,False,912
T2588,C4,0.45,100.0,0.0,2038,True,False,False,3247
T2589,C4,0.45,100.0,0.0,2039,True,False,False,2982
T2590,C4,0.45,100.0,0.0,2040,True,False,False,118
T2591,C4,0.45,100.0,0.0,2041,True,False,False,504
T2592,C4,0.45,100.0,0.0,2042,True,False,False,2832
T2593,C4,0.45,100.0,0.0,2043,True,False,False,2395
T2594,C4,0.45,100.0,0.0,2044,True,False,False,222
T2595,C4,0.45,100.0,0.0,2045,True,False,False,931
T2596,C4,0.45,100.0,0.0,2046,True,False,False,1377
T2597,C4,0.45,100.0,0.0,2047,True,False,False,3236
T2598,C4,0.45,100.0,0.0,2048,True,False,False,2264
T2599,C4,0.45,100.0,0.0,2049,True,False,False,2499
T2600,C4,0.45,150.0,0.0,2000,True,False,False,3153
T2601,C4,0.45,150.0,0.0,2001,True,False,False,2531
T2602,C4,0.45,150.0,0.0,2002,True,False,False,1210
T2603,C4,0.45,150.0,0.0,2003,True,False,False,3131
T2604,C4,0.45,150.0,0.0,2004,True,False,False,1116
T2605,C4,0.45,150.0,0.0,2005,True,False,False,2227
T2606,C4,0.45,150.0,0.0,2006,True,False,False,684
T2607,C4,0.45,150.0,0.0,2007,True,False,False,2228
T2608,C4,0.45,150.0,0.0,2008,True,False,False,2683
T2609,C4,0.45,150.0,0.0,2009,True,False,False,2185
T2610,C4,0.45,150.0,0.0,2010,True,False,False,1744
T2611,C4,0.45,150.0,0.0,2011,True,False,False,1123
T2612,C4,0.45,150.0,0.0,2012,True,False,False,258
T2613,C4,0.45,150.0,0.0,2013,True,False,False,1026
T2614,C4,0.45,150.0,0.0,2014,True,False,False,3042
T2615,C4,0.45,150.0,0.0,2015,True,False,False,1108
T2616,C4,0.45,150.0,0.0,2016,True,False,False,2421
T2617,C4,0.45,150.0,0.0,2017,True,False,False,1546
T2618,C4,0.45,150.0,0.0,2018,True,False,False,3225
T2619,C4,0.45,150.0,0.0,2019,True,False,False,3036
T2620,C4,0.45,150.0,0.0,2020,True,False,False,1191
T2621,C4,0.45,150.0,0.0,2021,True,False,False,1216
T2622,C4,0.45,150.0,0.0,2022,True,False,False,498
T2623,C4,0.45,150.0,0.0,2023,True,False,False,1992
T2624,C4,0.45,150.0,0.0,2024,True,False,False,1941
T2625,C4,0.45,150.0,0.0,2025,True,False,False,2004
T2626,C4,0.45,150.0,0.0,2026,True,False,False,896
T2627,C4,0.45,150.0,0.0,2027,True,False,False,2018
T2628,C4,0.45,150.0,0.0,2028,True,False,False,1898
T2629,C4,0.45,150.0,0.0,2029,True,False,False,881
T2630,C4,0.45,150.0,0.0,2030,True,False,False,2164
T2631,C4,0.45,150.0,0.0,2031,True,False,False,1854
T2632,C4,0.45,150.0,0.0,2032,True,False,False,3072
T2633,C4,0.45,150.0,0.0,2033,True,False,False,3195
T2634,C4,0.45,150.0,0.0,2034,True,False,False,1305
T2635,C4,0.45,150.0,0.0,2035,True,False,False,379
T2636,C4,0.45,150.0,0.0,2036,True,False,False,333
T2637,C4,0.45,150.0,0.0,2037,True,False,False,860
T2638,C4,0.45,150.0,0.0,2038,True,False,False,1604
T2639,C4,0.45,150.0,0.0,2039,True,False,False,2925
T2640,C4,0.45,150.0,0.0,2040,True,False,False,2094
T2641,C4,0.45,150.0,0.0,2041,True,False,False,1635
T2642,C4,0.45,150.0,0.0,2042,True,False,False,2349
T2643,C4,0.45,150.0,0.0,2043,True,False,False,2740
T2644,C4,0.45,150.0,0.0,2044,True,False,False,2549
T2645,C4,0.45,150.0,0.0,2045,True,False,False,2340
T2646,C4,0.45,150.0,0.0,2046,True,False,False,1602
T2647,C4,0.45,150.0,0.0,2047,True,False,False,275
T2648,C4,0.45,150.0,0.0,2048,True,False,False,697
T2649,C4,0.45,150.0,0.0,2049,True,False,False,1632
T2650,C4,0.45,200.0,0.0,2000,True,False,False,325
T2651,C4,0.45,200.0,0.0,2001,True,False,False,1796
T2652,C4,0.45,200.0,0.0,2002,True,False,False,2321
T2653,C4,0.45,200.0,0.0,2003,True,False,False,62
T2654,C4,0.45,200.0,0.0,2004,True,False,False,1677
T2655,C4,0.45,200.0,0.0,2005,True,False,False,2555
T2656,C4,0.45,200.0,0.0,2006,True,False,False,3182
T2657,C4,0.45,200.0,0.0,2007,True,False,False,2891
T2658,C4,0.45,200.0,0.0,2008,True,False,False,2965
T2659,C4,0.45,200.0,0.0,2009,True,False,False,773
T2660,C4,0.45,200.0,0.0,2010,True,False,False,1557
T2661,C4,0.45,200.0,0.0,2011,True,False,False,2569
T2662,C4,0.45,200.0,0.0,2012,True,False,False,2695
T2663,C4,0.45,200.0,0.0,2013,True,False,False,2723
T2664,C4,0.45,200.0,0.0,2014,True,False,False,3094
T2665,C4,0.45,200.0,0.0,2015,True,False,False,2838
T2666,C4,0.45,200.0,0.0,2016,True,False,False,3136
T2667,C4,0.45,200.0,0.0,2017,True,False,False,634
T2668,C4,0.45,200.0,0.0,2018,True,False,False,815
T2669,C4,0.45,200.0,0.0,2019,True,False,False,2297
T2670,C4,0.45,200.0,0.0,2020,True,False,False,2611
T2671,C4,0.45,200.0,0.0,2021,True,False,False,3
T2672,C4,0.45,200.0,0.0,2022,True,False,False,315
T2673,C4,0.45,200.0,0.0,2023,True,False,False,1660
T2674,C4,0.45,200.0,0.0,2024,True,False,False,485
T2675,C4,0.45,200.0,0.0,2025,True,False,False,748
T2676,C4,0.45,200.0,0.0,2026,True,False,False,1861
T2677,C4,0.45,200.0,0.0,2027,True,False,False,1601
T2678,C4,0.45,200.0,0.0,2028,True,False,False,1482
T2679,C4,0.45,200.0,0.0,2029,True,False,False,906
T2680,C4,0.45,200.0,0.0,2030,True,False,False,845
T2681,C4,0.45,200.0,0.0,2031,True,False,False,196
T2682,C4,0.45,200.0,0.0,2032,True,False,False,1780
T2683,C4,0.45,200.0,0.0,2033,True,False,False,59
T2684,C4,0.45,200.0,0.0,2034,True,False,False,2943
T2685,C4,0.45,200.0,0.0,2035,True,False,False,167
T2686,C4,0.45,200.0,0.0,2036,True,False,False,404
T2687,C4,0.45,200.0,0.0,2037,True,False,False,3075
T2688,C4,0.45,200.0,0.0,2038,True,False,False,201
T2689,C4,0.45,200.0,0.0,2039,True,False,False,659
T2690,C4,0.45,200.0,0.0,2040,True,False,False,1137
T2691,C4,0.45,200.0,0.0,2041,True,False,False,662
T2692,C4,0.45,200.0,0.0,2042,True,False,False,1723
T2693,C4,0.45,200.0,0.0,2043,True,False,False,3119
T2694,C4,0.45,200.0,0.0,2044,True,False,False,999
T2695,C4,0.45,200.0,0.0,2045,True,False,False,1962
T2696,C4,0.45,200.0,0.0,2046,True,False,False,31
T2697,C4,0.45,200.0,0.0,2047,True,False,False,1655
T2698,C4,0.45,200.0,0.0,2048,True,False,False,2989
T2699,C4,0.45,200.0,0.0,2049,True,False,False,1489
T2700,C4,0.15,0.0,-0.06,2000,False,True,False,2753
T2701,C4,0.15,0.0,-0.06,2001,False,True,False,220
T2702,C4,0.15,0.0,-0.06,2002,False,True,False,244
T2703,C4,0.15,0.0,-0.06,2003,False,True,False,2027
T2704,C4,0.15,0.0,-0.06,2004,False,True,False,1139
T2705,C4,0.15,0.0,-0.06,2005,False,True,False,3233
T2706,C4,0.15,0.0,-0.06,2006,False,True,False,3141
T2707,C4,0.15,0.0,-0.06,2007,False,True,False,1390
T2708,C4,0.15,0.0,-0.06,2008,False,True,False,2132
T2709,C4,0.15,0.0,-0.06,2009,False,True,False,3043
T2710,C4,0.15,0.0,-0.06,2010,False,True,False,1469
